Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CHEM,102,Chemistry Related to Life Sciences,19 Lab,14952,0,TU12-12.50,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,21 Lab,14955,0,TU14.50-15.40,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,22 Lab,14956,0,W16.10-17,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,23 Lab,14957,0,TH14.50-15.40,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,24 Lab,14958,0,W19.10-20,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,25 Lab,14959,0,TH12-12.50,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,26 Lab,14960,0,TH10.10-11,WEB ARR,""
CHEM,102,Chemistry Related to Life Sciences,28 Lab,14963,0,TU18.45-19.35,WEB ARR,""
CHEM,103,Concepts in Chemistry,02,16140,4,ARRGT,ARR ARR,P Buckley
CHEM,103,Concepts in Chemistry,25 Lab,16146,0,ARRGT,ARR ARR,P Buckley
CHEM,105,[PSCI] Principles of Chemistry I,01,02576,4,"M,W,F11.10-12",WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,02,02577,4,"M,W,F14.10-15",WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,02578,0,TU8.10-9,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,02579,0,TU10.50-11.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,03 Lab,02580,0,TU13.50-14.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,04 Lab,02581,0,TU17.45-18.35,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,05 Lab,02582,0,W14.10-15,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,06 Lab,02583,0,W17.10-18,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,07 Lab,02584,0,TH9.10-10,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,08 Lab,02585,0,TH10.50-11.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,09 Lab,02586,0,W14.10-15,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,11 Lab,02588,0,W18.10-19,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,12 Lab,02589,0,TU8.10-9,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,14 Lab,02591,0,W17.10-18,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,15 Lab,02592,0,TH9.10-10,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,16 Lab,02593,0,TH10.50-11.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,17 Lab,02594,0,TH13.50-14.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,18 Lab,02595,0,TH13.50-14.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,20 Lab,02597,0,TH10.50-11.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,21 Lab,02757,0,TU17.45-18.35,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,23 Lab,15023,0,TU9.10-10,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,24 Lab,15024,0,TU11.50-12.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,25 Lab,15025,0,TU14.50-15.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,26 Lab,15026,0,TU18.45-19.35,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,27 Lab,15027,0,W15.10-16,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,28 Lab,15028,0,W18.10-19,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,29 Lab,15029,0,TH10.10-11,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,30 Lab,15030,0,TH11.50-12.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,31 Lab,15031,0,W15.10-16,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,39 Lab,15040,0,TH14.50-15.40,WEB ARR,""
CHEM,105,[PSCI] Principles of Chemistry I,43 Lab,15044,0,TU18.45-19.35,WEB ARR,""
CHEM,106,Principles of Chemistry II,01,02598,4,"M,W,F10.10-11",WEB ARR,M Finnegan
CHEM,106,Principles of Chemistry II,02,02599,4,"M,W,F15.10-16",WEB ARR,M Finnegan
CHEM,106,Principles of Chemistry II,01 Lab,02600,0,TU9.10-10,WEB ARR,""
CHEM,106,Principles of Chemistry II,02 Lab,02601,0,TU11-11.50,WEB ARR,""
CHEM,106,Principles of Chemistry II,03 Lab,02602,0,TU13.50-14.40,WEB ARR,""
CHEM,106,Principles of Chemistry II,04 Lab,02603,0,TU17.45-18.35,WEB ARR,""
CHEM,106,Principles of Chemistry II,05 Lab,02604,0,W15.10-16,WEB ARR,""
CHEM,106,Principles of Chemistry II,06 Lab,02605,0,W18.10-19,WEB ARR,""
CHEM,106,Principles of Chemistry II,07 Lab,02606,0,TH9.10-10,WEB ARR,""
CHEM,106,Principles of Chemistry II,08 Lab,02607,0,TH11-11.50,WEB ARR,""
CHEM,106,Principles of Chemistry II,09 Lab,02608,0,TU13.50-14.40,WEB ARR,""
CHEM,106,Principles of Chemistry II,10 Lab,02609,0,TU17.45-18.35,WEB ARR,""
CHEM,106,Principles of Chemistry II,12 Lab,02611,0,TH13.50-14.40,WEB ARR,""
CHEM,106,Principles of Chemistry II,13 Lab,02612,0,W15.10-16,WEB ARR,""
CHEM,106,Principles of Chemistry II,15 Lab,02614,0,TH13.50-14.40,WEB ARR,""
CHEM,106,Principles of Chemistry II,16 Lab,02615,0,TH9.10-10,WEB ARR,""
CHEM,106,Principles of Chemistry II,17 Lab,02671,0,W18.10-19,WEB ARR,""
CHEM,106,Principles of Chemistry II,18 Lab,02672,0,TU9.10-10,WEB ARR,""
CHEM,106,Principles of Chemistry II,21 Lab,15176,0,TU10.10-11,WEB ARR,""
CHEM,106,Principles of Chemistry II,22 Lab,15177,0,TU12-12.50,WEB ARR,""
CHEM,106,Principles of Chemistry II,23 Lab,15178,0,TU14.50-15.40,WEB ARR,""
CHEM,106,Principles of Chemistry II,25 Lab,15180,0,W16.10-17,WEB ARR,""
CHEM,106,Principles of Chemistry II,27 Lab,15182,0,TH10.10-11,WEB ARR,""
CHEM,106,Principles of Chemistry II,28 Lab,15183,0,TH12-12.50,WEB ARR,""
CHEM,106,Principles of Chemistry II,31 Lab,15187,0,TU12-12.50,WEB ARR,""
CHEM,106,Principles of Chemistry II,33 Lab,15190,0,W16.10-17,WEB ARR,N Kumar
CHEM,106,Principles of Chemistry II,40 Lab,15197,0,TU18.45-19.35,WEB ARR,""
CHEM,116,Chemical Principles Honors II,01,"",4,"M,W,F12.10-13",WEB ARR,Q Zhang
CHEM,116,Chemical Principles Honors II,01 Lab,"",0,W18.10-19,WEB ARR,""
CHEM,116,Chemical Principles Honors II,02 Lab,"",0,TU9.10-10,WEB ARR,""
CHEM,220,Quantitative Analysis,01,02664,3,"M,W,F13.10-14",WEB ARR,J Lessmann
CHEM,222,Quantitative Analysis Laboratory,01,02665,1,TU14.55-17.45,FULM 207,J Lessmann
CHEM,222,Quantitative Analysis Laboratory,02,02673,1,TH14.55-17.45,WEB ARR,J Lessmann
CHEM,301,Descriptive Inorganic Chemistry,01,02674,3,"M,W,F9.10-10",WEB ARR,J Lessmann
CHEM,332,Physical Chemistry,01,02619,3,"M,W,F9.10-10",WEB ARR,J Brozik
CHEM,333,Physical Chemistry Laboratory for Chemists,01,02620,1,TU13.30-16.20,FULM 218,L Scudiero
CHEM,333,Physical Chemistry Laboratory for Chemists,02,02621,1,TH13.30-16.20,FULM 218,L Scudiero
CHEM,345,Organic Chemistry I,01,02622,4,"M,W,F13.10-14",WEB ARR,J Zhu
CHEM,345,Organic Chemistry I,01 Lab,02623,0,TU13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TU14-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,02 Lab,02624,0,TU13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TU14-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,03 Lab,02625,0,TU13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TU14-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,04 Lab,02626,0,W14.10-14.40,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",W14.40-17,WEB ARR,""
CHEM,345,Organic Chemistry I,05 Lab,02627,0,TH13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TH14-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,06 Lab,02628,0,TH9.10-10,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TH10-12,WEB ARR,""
CHEM,345,Organic Chemistry I,07 Lab,02629,0,TH13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TH14-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,08 Lab,02630,0,W14.10-14.40,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",W14.40-17,WEB ARR,""
CHEM,345,Organic Chemistry I,09 Lab,02631,0,TU9.10-10,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TU10-12,WEB ARR,""
CHEM,345,Organic Chemistry I,10 Lab,02632,0,W14.10-14.40,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",W14.40-17,WEB ARR,""
CHEM,345,Organic Chemistry I,11 Lab,02633,0,W18.10-18.40,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",W18.40-21,WEB ARR,""
CHEM,345,Organic Chemistry I,12 Lab,02722,0,TU13.30-14,WEB ARR,""
CHEM,345,Organic Chemistry I,"","","",TU14-16.20,WEB ARR,""
CHEM,347,Organic Qualitative Analysis Laboratory,01,02634,3,"TU,TH9.10-10.25",WEB ARR,J Zhu
CHEM,347,Organic Qualitative Analysis Laboratory,01 Lab,02635,0,"TU,TH10.35-13.15",FLMA 438,""
CHEM,347,Organic Qualitative Analysis Laboratory,02 Lab,02636,0,"TU,TH10.35-13.15",FLMA 438,""
CHEM,348,Organic Chemistry II and Problem Solving,01,02637,4,"M,W,F10.10-11",WEB ARR,G Crouch
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,02638,0,W14.10-16,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,03 Lab,02639,0,TH14.55-16.45,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,04 Lab,02640,0,W16.10-18,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,05 Lab,02641,0,F12.10-14,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,06 Lab,02642,0,W13.10-15,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,07 Lab,02643,0,TH10.35-12.25,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,08 Lab,02644,0,TH9.10-11,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,09 Lab,02645,0,F11.10-13,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,10 Lab,02646,0,W12.10-14,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,11 Lab,02647,0,W13.10-15,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,12 Lab,02648,0,F11.10-13,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,13 Lab,02649,0,TH13.30-15.20,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,14 Lab,16123,0,F14.10-16,WEB ARR,N Devarie Baez
CHEM,370,Chemical Biology,01,02650,3,"M,W,F11.10-12",WEB ARR,J Jones
CHEM,410,Advanced Synthesis and Characterization,01,02651,3,F14.10-15,WEB ARR,Z Heiden
CHEM,410,Advanced Synthesis and Characterization,01 Lab,02652,0,"W,TH14.10-17",ARR ARR,""
CHEM,410,Advanced Synthesis and Characterization,02 Lab,02653,0,"TU,TH9.10-11.50",ARR ARR,""
CHEM,425,Quantitative Instrumental Analysis,01,02654,2,"M,W12.10-13",WEB ARR,J Bell
CHEM,485,[CAPS] [M] Senior Thesis in Chemistry,01,02666,3,"M,W,F13.10-14",WEB ARR,R Mancini
CHEM,495,Directed Research,01,"",1,ARRGT,ARR ARR,J Lessmann
CHEM,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
CHEM,509,Chemical Group Theory,01,02693,3,"M,W,F13.10-14",WEB ARR,U Mazur
CHEM,529,Selected Topics in Analytical Chemistry,01,02730,V,"M,W8.10-9",WEB ARR,P Reilly
CHEM,529,Selected Topics in Analytical Chemistry,02,15270,V,"TU,TH10.35-11.25",WEB ARR,B Clowers
CHEM,534,Chemical Statistical Mechanics,01,02691,3,"TU,TH10.35-11.50",WEB ARR,K Hipps
CHEM,535,Applied Spectroscopy,01,02726,3,"M,W,F11.10-12",WEB ARR,A Li
CHEM,543,Bioorganic Chemistry,01,02675,3,"M,W,F11.10-12",WEB ARR,C Berkman
CHEM,544,Advanced Topics in Organic Chemistry,01,15573,3,"M,W,F9.10-10",WEB ARR,C Kang
CHEM,591,Seminar in Inorganic Chemistry,01,02668,1,F15.10-16,WEB ARR,Z Heiden
CHEM,592,Seminar in Analytical Chemistry,01,02658,1,F15.10-16,WEB ARR,Z Heiden
CHEM,593,Seminar in Physical Chemistry,01,02659,1,F16.10-17,WEB ARR,K Hipps
CHEM,594,Seminar in Organic Chemistry,01,02660,1,TU12.30-13.20,WEB ARR,P Garner
CHEM,700,"Master's Research, Thesis, and/or Examination",01,02661,V,ARRGT,ARR ARR,""
CHEM,702,"Master's Special Problems, Directed Study, and/or Examination",01,02662,V,ARRGT,ARR ARR,""
CHEM,800,"Doctoral Research, Dissertation, and/or Examination",01,02663,V,ARRGT,ARR ARR,(multiple)
CHINESE,101,First Semester,01,06269,4,"M,TU,W,TH15.10-16",WEB ARR,W Cao
CHINESE,102,Second Semester,01,06270,4,"M,TU,W,TH9.10-10",WEB ARR,L Zhang
CHINESE,102,Second Semester,02,08929,4,"M,TU,W,TH11.10-12",WEB ARR,L Zhang
CHINESE,105,Elementary Conversation,01,06271,1,F15.10-16,WEB ARR,W Cao
CHINESE,111,Asian Film,01,08292,3,"TU,TH13.25-14.40",WEB ARR,X Liu
CHINESE,204,Fourth Semester,01,06273,4,"M,TU,W,TH12.10-13",WEB ARR,W Cao
CHINESE,204,Fourth Semester,01 Lab,06274,0,ARRGT,ARR ARR,W Cao
CHINESE,205,Intermediate Conversation I,01,06275,1,F12.10-13,WEB ARR,W Cao
CHINESE,307,Intermediate Speaking and Listening,01,06277,3,"M,W,F13.10-14",WEB ARR,""
CHINESE,330,[M] The Art of War,01,07731,3,"TU,TH13.30-14.45",WEB ARR,W Cao
CHINESE,330,[M] The Art of War,01 Lab,07998,0,ARRGT,ARR ARR,W Cao
CHINESE,405,Advanced Conversation,01,14558,1,ARRGT,ARR ARR,X Liu
CHINESE,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
COM,101,[SSCI] Media and Society,01,05490,3,ARRGT,ARR ARR,M Kistler
COM,102,[COMM] Public Speaking in the Digital Age,01,05491,3,W9.10-10,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,02,05492,3,W9.10-10,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,03,05493,3,W10.10-11,WEB ARR,L Tsui
COM,102,[COMM] Public Speaking in the Digital Age,04,05494,3,W10.10-11,WEB ARR,L Tsui
COM,102,[COMM] Public Speaking in the Digital Age,05,05495,3,W11.10-12,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,06,05496,3,W11.10-12,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,07,05497,3,W10.10-11,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,08,05498,3,W10.10-11,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,09,06496,3,F12.10-13,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,10,08359,3,W12.10-13,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,11,05499,3,W12.10-13,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,12,07080,3,W9.10-10,WEB ARR,C Steinberg
COM,102,[COMM] Public Speaking in the Digital Age,13,05500,3,F9.10-10,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,14,08354,3,F9.10-10,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,15,05501,3,F11.10-12,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,16,05502,3,F11.10-12,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,17,05503,3,F12.10-13,WEB ARR,J Mckinnon-Crowley
COM,102,[COMM] Public Speaking in the Digital Age,18,07077,3,F10.10-11,WEB ARR,J Mckinnon-Crowley
COM,102,[COMM] Public Speaking in the Digital Age,19,05504,3,W13.10-14,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,20,07081,3,W13.10-14,WEB ARR,T Edwards
COM,102,[COMM] Public Speaking in the Digital Age,21,07082,3,W12.10-13,WEB ARR,L Tsui
COM,102,[COMM] Public Speaking in the Digital Age,22,05505,3,W12.10-13,WEB ARR,L Tsui
COM,102,[COMM] Public Speaking in the Digital Age,23,05506,3,W13.10-14,WEB ARR,C Steinberg
COM,102,[COMM] Public Speaking in the Digital Age,24,08355,3,F13.10-14,WEB ARR,C Steinberg
COM,102,[COMM] Public Speaking in the Digital Age,25,08356,3,F12.10-13,WEB ARR,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,27,08358,3,F10.10-11,WEB ARR,C Steinberg
COM,102,[COMM] Public Speaking in the Digital Age,49,"",3,ARRGT,ARR ARR,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,51,08604,3,ARRGT,ARR ARR,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,52,16167,3,ARRGT,ARR ARR,C Curtis
COM,105,[HUM] Communication in Global Contexts,01,05507,3,ARRGT,ARR ARR,G Bedoyan
COM,138,Introduction to Communication,01,05508,3,ARRGT,ARR ARR,G Bedoyan
COM,210,[COMM] Multimedia Content Creation,01,05510,3,M14.10-15,WEB ARR,J Mckinnon-Crowley
COM,210,[COMM] Multimedia Content Creation,02,05511,3,W14.10-15,WEB ARR,E Price
COM,210,[COMM] Multimedia Content Creation,03,05517,3,M12.10-13,WEB ARR,A Kirkpatrick
COM,210,[COMM] Multimedia Content Creation,04,05512,3,W12.10-13,WEB ARR,D Mu
COM,210,[COMM] Multimedia Content Creation,05,05513,3,M13.10-14,WEB ARR,A Kirkpatrick
COM,210,[COMM] Multimedia Content Creation,06,05514,3,W13.10-14,WEB ARR,D Mu
COM,210,[COMM] Multimedia Content Creation,07,05515,3,M15.10-16,WEB ARR,J Mckinnon-Crowley
COM,210,[COMM] Multimedia Content Creation,08,05516,3,W15.10-16,WEB ARR,E Price
COM,210,[COMM] Multimedia Content Creation,09,15233,3,TU12.05-12.55,WEB ARR,E Yel
COM,210,[COMM] Multimedia Content Creation,10,05518,3,TU9.10-10,WEB ARR,L Couto Fazio Albuquerque Lira
COM,210,[COMM] Multimedia Content Creation,11,07877,3,ARRGT,ARR ARR,E Yel
COM,210,[COMM] Multimedia Content Creation,12,14998,3,TH9.10-10,WEB ARR,L Couto Fazio Albuquerque Lira
COM,210,[COMM] Multimedia Content Creation,13,14999,3,TU13.30-14.20,WEB ARR,E Price
COM,210,[COMM] Multimedia Content Creation,15,15002,3,TU14.55-15.45,WEB ARR,E Price
COM,225,Sports and the Media,01,06790,3,ARRGT,ARR ARR,B Shors
COM,300,[M] Writing in Communication,01,07801,3,"M,W8.10-10.50",WEB ARR,T Simmons
COM,300,[M] Writing in Communication,02,07802,3,"M,W8.10-10.50",WEB ARR,W Loftus
COM,300,[M] Writing in Communication,03,07803,3,"M,W11.10-13.50",WEB ARR,T Simmons
COM,300,[M] Writing in Communication,04,07804,3,"M,W11.10-13.50",WEB ARR,W Loftus
COM,300,[M] Writing in Communication,05,07805,3,"M,W14.10-16.50",WEB ARR,W Loftus
COM,300,[M] Writing in Communication,06,07806,3,"TU,TH7.45-10.25",WEB ARR,W Loftus
COM,300,[M] Writing in Communication,07,07807,3,"TU,TH10.35-13.15",WEB ARR,W Raney
COM,300,[M] Writing in Communication,09,07809,3,"TU,TH13.30-16.10",WEB ARR,T Simmons
COM,300,[M] Writing in Communication,11,08593,3,"TU,TH13.30-16.10",WEB ARR,W Raney
COM,300,[M] Writing in Communication,12,09661,3,ARRGT,ARR ARR,M Mclaughlin
COM,309,Quantitative Research Methods,01,07068,3,ARRGT,ARR ARR,W Peng
COM,309,Quantitative Research Methods,02,07139,3,ARRGT,ARR ARR,W Peng
COM,320,Visual Communication,01,05519,3,"M,W,F8.10-9",WEB ARR,L Waananen Jones
COM,320,Visual Communication,02,05520,3,"M,W,F9.10-10",WEB ARR,L Waananen Jones
COM,400,[COMM] Communicating Science and Technology,01,06885,3,"TU,TH12.05-13.20",WEB ARR,J Foley
COM,400,[COMM] Communicating Science and Technology,02,15885,3,"TU,TH13.30-14.45",WEB ARR,J Foley
COM,415,Media Law,01,05521,3,ARRGT,ARR ARR,E Hindman
COM,420,New Communication Technologies,01,05522,3,ARRGT,ARR ARR,D Hindman
COM,440,Media Ethics,01,05523,3,"M,W,F13.10-14",WEB ARR,B Irom
COM,464,Gender and the Media,01,09254,3,ARRGT,ARR ARR,T Gillig
COM,471,[CAPS] Stereotypes in Communication,01,05525,3,"TU,TH10.35-11.50",WEB ARR,""
COM,475,Communication Seminar,02,07050,3,ARRGT,ARR ARR,M Marcelo
COM,475,Communication Seminar,03,06896,3,"TU,TH13.30-14.45",WEB ARR,K Rhoden
COM,475,Communication Seminar,04,08588,3,"TU,TH7.45-9",WEB ARR,D Petek
COM,475,Communication Seminar,05,09158,3,ARRGT,ARR ARR,M Loveless
COM,479,Youth and the Media,01,06438,3,ARRGT,ARR ARR,E Austin
COM,479,Youth and the Media,02,06949,3,ARRGT,ARR ARR,L Tsui
COM,486,Crisis Communication,01,07051,3,"M,W,F11.10-12",WEB ARR,E Tomson
COM,490,Web Design and Usability,01,05527,3,"M,W,F15.10-16",WEB ARR,B Pingel
COM,495,Communication Professional Internship,01,"",V,ARRGT,ARR ARR,A Schweigert
COM,495,Communication Professional Internship,02,"",V,ARRGT,ARR ARR,B Shors
COM,497,Practicum in Communication,01,"",V,"TU,TH14.55-16.10",WEB ARR,D Petek
COM,497,Practicum in Communication,02,"",V,ARRGT,ARR ARR,M Marcelo
COM,497,Practicum in Communication,03,"",V,ARRGT,ARR ARR,K Rhoden
COM,497,Practicum in Communication,04,"",V,ARRGT,ARR ARR,G Mills
COM,497,Practicum in Communication,05,"",V,ARRGT,ARR ARR,C Newman
COM,497,Practicum in Communication,07,"",V,"TU,TH9.10-10.25",WEB ARR,M Johnson
COM,497,Practicum in Communication,08,"",V,ARRGT,ARR ARR,A Schweigert
COM,497,Practicum in Communication,09,"",V,ARRGT,ARR ARR,A Schweigert
COM,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
COM,500,Communication Colloquium,01,05530,1,M12.10-13,WEB ARR,P Bolls
COM,504,Instructional Practicum,01,"",1,ARRGT,ARR ARR,E Tomson
COM,504,Instructional Practicum,02,"",1,ARRGT,ARR ARR,B Pingel
COM,514,Health Communication Theories and Campaigns,01,15172,3,TH16.15-19,WEB ARR,Y Lee
COM,540,Risk Communication,01,15173,3,W16.15-19,WEB ARR,A Boyd
COM,580,Topics in Communication,01,05533,3,TU16.15-19,WEB ARR,T Gillig
COM,599,Seminar in Communication,01,16580,3,ARRGT,ARR ARR,P Bolls
COM,600,Special Projects or Independent Study,01,"",V,ARRGT,ARR ARR,""
COM,700,"Master's Research, Thesis, and/or Examination",01,"",V,ARRGT,ARR ARR,""
COM,702,"Master's Special Problems, Directed Study, and/or Examination",01,"",V,ARRGT,ARR ARR,(multiple)
COM,800,"Doctoral Research, Dissertation, and/or Examination",01,"",V,ARRGT,ARR ARR,""
COMJOUR,150,Introduction to Broadcast Equipment,01,06057,1,"TU,TH12.05-13.20",WEB ARR,K Rhoden
COMJOUR,275,Communication Seminar,01,15198,V,"M,W,F12.10-13",WEB ARR,B Chapman
COMJOUR,333,[M] Reporting Across Platforms,01,06058,3,"M,W,F9.10-10",WEB ARR,A Boggs
COMJOUR,333,[M] Reporting Across Platforms,02,06059,3,"M,W,F10.10-11",WEB ARR,A Boggs
COMJOUR,333,[M] Reporting Across Platforms,03,06060,3,"M,W,F13.10-14",WEB ARR,A Boggs
COMJOUR,333,[M] Reporting Across Platforms,04,06061,3,"TU,TH9.10-10.25",WEB ARR,W Raney
COMJOUR,333,[M] Reporting Across Platforms,05,06062,3,"M,W,F11.10-12",WEB ARR,A Boggs
COMJOUR,333,[M] Reporting Across Platforms,08,16311,3,"TU,TH10.35-11.50",WEB ARR,T Simmons
COMJOUR,335,Broadcast News Reporting,01,06064,3,"TU,TH10.35-11.50",WEB ARR,M Loveless
COMJOUR,335,Broadcast News Reporting,01 Lab,06065,0,ARRGT,ARR ARR,M Loveless
COMJOUR,350,News and Society,01,06066,3,ARRGT,ARR ARR,D Hindman
COMJOUR,355,Beginning Television Production,01,06067,3,"M,W8.30-9.20",WEB ARR,K Rhoden
COMJOUR,355,Beginning Television Production,01 Lab,06068,0,"M,W9.30-12",WEB ARR,K Rhoden
COMJOUR,360,Writing for Television,01,06069,3,ARRGT,ARR ARR,R Taflinger
COMJOUR,360,Writing for Television,01 Lab,06070,0,ARRGT,ARR ARR,R Taflinger
COMJOUR,390,Video for the Web,01,06071,3,"M,W,F10.10-11",WEB ARR,L Waananen Jones
COMJOUR,390,Video for the Web,02,06072,3,"M,W,F14.10-15",WEB ARR,L Waananen Jones
COMJOUR,390,Video for the Web,01 Lab,06073,0,ARRGT,ARR ARR,L Waananen Jones
COMJOUR,390,Video for the Web,02 Lab,06074,0,ARRGT,ARR ARR,L Waananen Jones
COMJOUR,425,[M] Reporting of Public Affairs,01,06075,3,"M,W,F9.10-10",WEB ARR,B Shors
COMJOUR,455,Advanced Television Production,01,06076,4,"M,W11.10-12.25",JKSN 162,M Marcelo
COMJOUR,455,Advanced Television Production,01 Lab,06077,0,"M,TU,W,TH16.10-18.30",JKSN 162,M Marcelo
COMJOUR,455,Advanced Television Production,"","","",F11.10-13.25,JKSN 162,""
COMJOUR,465,[M] Advanced Television News,01,06078,4,"M,W14.10-18.10",ARR ARR,M Loveless
COMJOUR,465,[M] Advanced Television News,"","","",F9-13,ARR ARR,""
COMJOUR,465,[M] Advanced Television News,"","","","M,W12.10-13",JKSN 52,""
COMJOUR,465,[M] Advanced Television News,02,07861,4,"TU,TH14.10-18.10",JKSN 162,M Loveless
COMJOUR,465,[M] Advanced Television News,"","","",F9-13,JKSN 162,""
COMJOUR,465,[M] Advanced Television News,"","","","M,W12.10-13",JKSN 52,""
COMJOUR,466,Documentary Video,01,09290,3,"M,W13.10-14",WEB ARR,K Rhoden
COMJOUR,466,Documentary Video,01 Lab,09589,0,F14.10-16.40,WEB ARR,K Rhoden
COMJOUR,486,Murrow News Service,01,06079,3,"M,W,F11.10-12",WEB ARR,B Shors
COMJOUR,499,Special Problems,01,"",V,ARRGT,ARR ARR,""
COMSOC,301,Foundations of Persuasion,01,04805,3,ARRGT,ARR ARR,M Kistler
COMSOC,321,[DIVR] Intercultural Communication,01,04806,3,ARRGT,ARR ARR,S Pande
